report_period_start,report_period_end,interval_start,interval_end,node,namespace,pod,pod_usage_cpu_core_seconds,pod_request_cpu_core_seconds,pod_limit_cpu_core_seconds,pod_usage_memory_byte_seconds,pod_request_memory_byte_seconds,pod_limit_memory_byte_seconds,node_capacity_cpu_cores,node_capacity_cpu_core_seconds,node_capacity_memory_bytes,node_capacity_memory_byte_seconds,resource_id,pod_labels
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-1,openshift-kni-infra,coredns-os-ctrl-1,19.117137,720.000000,,467248742400.000000,1509949440000.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:kni-infra-mdns
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-1,openshift-kni-infra,haproxy-os-ctrl-1,67.924073,720.000000,,699231928320.000000,1509949440000.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:kni-infra-api-lb
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-2,openshift-network-diagnostics,network-check-target-dn2cj,0.370287,36.000000,,100750295040.000000,56623104000.000000,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_app:network-check-target|label_controller_revision_hash:5ffddf6685|label_kubernetes_io_os:linux|label_pod_template_generation:2
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-0,openshift-machine-api,machine-api-controllers-599dd984b8-lcr9x,16.954200,252.000000,,1544631336960.000000,528482304000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_api:clusterapi|label_k8s_app:controller|label_pod_template_hash:599dd984b8
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-0,openshift-machine-config-operator,machine-config-server-g2sd8,0.247005,72.000000,,154837647360.000000,188743680000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_controller_revision_hash:849f68cbd|label_k8s_app:machine-config-server|label_pod_template_generation:2
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-0,openshift-monitoring,prometheus-k8s-1,1671.511341,273.600000,,36696480890880.000000,4544947814400.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:prometheus|label_controller_revision_hash:prometheus-k8s-65ff78fb77|label_operator_prometheus_io_name:k8s|label_operator_prometheus_io_shard:0|label_prometheus:k8s|label_statefulset_kubernetes_io_pod_name:prometheus-k8s-1
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-2,openshift-marketplace,community-operators-xcvwp,,0.600000,,492503040.000000,3145728000.000000,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_catalogsource_operators_coreos_com_update:community-operators
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-1,openshift-operator-lifecycle-manager,catalog-operator-554955965-5skfm,30.944019,36.000000,,2014387322880.000000,301989888000.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:catalog-operator|label_pod_template_hash:554955965
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-1,openshift-kube-apiserver,revision-pruner-15-os-ctrl-1,,540.000000,540.000000,,720000000000.000000,720000000000.000000,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:pruner
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-2,koku-metrics-operator,volume-shell,0.034326,,,4608000000.000000,,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-2,openshift-kube-apiserver,kube-apiserver-os-ctrl-2,1119.411919,1044.000000,,13262813184000.000000,4620445286400.000000,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_apiserver:true|label_app:openshift-kube-apiserver|label_revision:16
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-2,openshift-marketplace,redhat-operators-rdjrn,,0.600000,,0.000000,3145728000.000000,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_catalogsource_operators_coreos_com_update:redhat-operators
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-1,openshift-kube-apiserver,revision-pruner-16-os-ctrl-1,,540.000000,540.000000,,720000000000.000000,720000000000.000000,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:pruner
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-2,openshift-kube-controller-manager,revision-pruner-12-os-ctrl-2,,540.000000,540.000000,,720000000000.000000,720000000000.000000,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_app:pruner
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-2,openshift-ingress-canary,ingress-canary-hsbtv,0.192548,36.000000,,104504524800.000000,75497472000.000000,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_controller_revision_hash:7456cfc96c|label_ingresscanary_operator_openshift_io_daemonset_ingresscanary:canary_controller|label_pod_template_generation:1
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-1,openshift-sdn,sdn-d62kr,22.654580,396.000000,,778447011840.000000,830472192000.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:sdn|label_component:network|label_controller_revision_hash:74769fb469|label_openshift_io_component:network|label_pod_template_generation:2|label_type:infra
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-1,openshift-marketplace,1f3faddc4ccd603b48d3e49395308886074316d850b16bf24e19ee349dqj749,,,,0.000000,,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_controller_uid:3fadd881-10cd-412c-a51e-74fa48af3850|label_job_name:1f3faddc4ccd603b48d3e49395308886074316d850b16bf24e19ee349d74e27
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-0,openshift-etcd,etcd-quorum-guard-5df9d7748f-2ltzj,19.728446,36.000000,,95559598080.000000,18874368000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_k8s_app:etcd-quorum-guard|label_name:etcd-quorum-guard|label_pod_template_hash:5df9d7748f
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-2,openshift-etcd,revision-pruner-4-os-ctrl-2,,540.000000,540.000000,,720000000000.000000,720000000000.000000,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_app:pruner
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-0,openshift-kube-controller-manager,kube-controller-manager-os-ctrl-0,125.833539,288.000000,,2863784263680.000000,1887436800000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:kube-controller-manager|label_kube_controller_manager:true|label_revision:12
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-2,openshift-image-registry,image-pruner-1619481600-gbbfj,,360.000000,,,966367641600.000000,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_controller_uid:a7af17fc-8fc4-45be-895a-042de857f51c|label_job_name:image-pruner-1619481600
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-2,openshift-sdn,sdn-565kh,26.957347,396.000000,,788350156800.000000,830472192000.000000,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_app:sdn|label_component:network|label_controller_revision_hash:74769fb469|label_openshift_io_component:network|label_pod_template_generation:2|label_type:infra
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-2,openshift-sdn,ovs-w9g5c,0.106378,54.000000,,17267097600.000000,1509949440000.000000,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_app:ovs|label_component:network|label_controller_revision_hash:5757cd6d9f|label_openshift_io_component:network|label_pod_template_generation:2|label_type:infra
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-2,openshift-marketplace,redhat-marketplace-d8lph,,,,0.000000,,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-1,openshift-kube-apiserver,kube-apiserver-os-ctrl-1,936.190229,1044.000000,,12197940756480.000000,4620445286400.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_apiserver:true|label_app:openshift-kube-apiserver|label_revision:16
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-1,openshift-kube-scheduler-operator,openshift-kube-scheduler-operator-df45ffbd-bh9c6,117.445950,,,390823772160.000000,188743680000.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:openshift-kube-scheduler-operator|label_pod_template_hash:df45ffbd
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-0,openshift-kni-infra,haproxy-os-ctrl-0,43.403365,720.000000,,666133708800.000000,1509949440000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:kni-infra-api-lb
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-0,openshift-etcd,revision-pruner-4-os-ctrl-0,,540.000000,540.000000,,720000000000.000000,720000000000.000000,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:pruner
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-1,openshift-monitoring,node-exporter-djkfm,197.000832,32.400000,,438501212160.000000,792723456000.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app_kubernetes_io_name:node-exporter|label_app_kubernetes_io_version:v1.0.1|label_controller_revision_hash:6cf58f8668|label_pod_template_generation:2
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-1,open-cluster-management-agent,klusterlet-work-agent-95fc6db87-mnggh,15.456583,360.000000,,337394073600.000000,483183820800.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:klusterlet-manifestwork-agent|label_pod_template_hash:95fc6db87
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-1,openshift-oauth-apiserver,apiserver-7b584d64f7-rqn6r,84.708759,540.000000,,1260402769920.000000,754974720000.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_apiserver:true|label_app:openshift-oauth-apiserver|label_oauth_apiserver_anti_affinity:true|label_pod_template_hash:7b584d64f7|label_revision:2
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-0,openshift-multus,multus-admission-controller-kmmq2,3.696928,72.000000,,429185925120.000000,75497472000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:multus-admission-controller|label_component:network|label_controller_revision_hash:85dd78bb8|label_namespace:openshift-multus|label_openshift_io_component:network|label_pod_template_generation:2|label_type:infra
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-1,openshift-cloud-credential-operator,cloud-credential-operator-776f7ddd5c-8mg9h,14.147428,72.000000,,966342819840.000000,641728512000.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:cloud-credential-operator|label_control_plane:controller-manager|label_controller_tools_k8s_io:1.0|label_pod_template_hash:776f7ddd5c
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-2,openshift-monitoring,node-exporter-n729q,176.070709,32.400000,,779701616640.000000,792723456000.000000,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_app_kubernetes_io_name:node-exporter|label_app_kubernetes_io_version:v1.0.1|label_controller_revision_hash:6cf58f8668|label_pod_template_generation:2
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-0,openshift-cluster-node-tuning-operator,tuned-tpl7x,1.865101,36.000000,,383405260800.000000,188743680000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_controller_revision_hash:66cfb96794|label_openshift_app:tuned|label_pod_template_generation:2
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-1,openshift-machine-config-operator,machine-config-operator-5bc694bbfd-l4cfn,15.619953,72.000000,,516775772160.000000,188743680000.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_k8s_app:machine-config-operator|label_pod_template_hash:5bc694bbfd
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-1,openshift-authentication,oauth-openshift-d4c44b955-bhj8b,20.270085,36.000000,,408179834880.000000,188743680000.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:oauth-openshift|label_pod_template_hash:d4c44b955
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-0,openshift-monitoring,kube-state-metrics-5858fdfff5-kpxkg,11.247020,14.400000,,614876037120.000000,452984832000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app_kubernetes_io_name:kube-state-metrics|label_app_kubernetes_io_version:v1.9.7|label_pod_template_hash:5858fdfff5
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-1,openshift-kube-apiserver,installer-13-os-ctrl-1,,540.000000,540.000000,,720000000000.000000,720000000000.000000,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:installer
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-0,openshift-machine-config-operator,machine-config-daemon-kzvhl,4.315850,144.000000,,1119289344000.000000,377487360000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_controller_revision_hash:665dc5794|label_k8s_app:machine-config-daemon|label_pod_template_generation:2
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-1,openshift-cluster-version,cluster-version-operator-649d994fb7-gcnb8,41.118368,72.000000,,634902282240.000000,188743680000.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_k8s_app:cluster-version-operator|label_pod_template_hash:649d994fb7
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,,,,,,,,,,,,,,,label_controller_uid:beb3797e-2e9b-47ff-8390-dcf07f5045c2|label_job_name:6da3524941242324a36a7f88a1a059a911e412307cf909710a4900a0327855a
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-2,openshift-kube-apiserver,revision-pruner-14-os-ctrl-2,,540.000000,540.000000,,720000000000.000000,720000000000.000000,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_app:pruner
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-0,openshift-console,downloads-75b48785c-sd4jc,0.944993,36.000000,,4796091432960.000000,188743680000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:console|label_component:downloads|label_pod_template_hash:75b48785c
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-0,openshift-kube-apiserver,revision-pruner-15-os-ctrl-0,,540.000000,540.000000,,720000000000.000000,720000000000.000000,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:pruner
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 19:00:00 +0000 UTC,2021-04-29 19:59:59 +0000 UTC,os-ctrl-0,openshift-ingress-canary,ingress-canary-l5ch8,0.105958,36.000000,,110281359360.000000,75497472000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_controller_revision_hash:7456cfc96c|label_ingresscanary_operator_openshift_io_daemonset_ingresscanary:canary_controller|label_pod_template_generation:1
